id,name,host_name,neighbourhood_cleansed,latitude,longitude,room_type,price,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
2397852,Modern 2King 2baths garden suite w/parking,Suzy(S.Y.),Outer Richmond,37.77424186,-122.5016747,Entire home/apt,306,100,15,39,67,138,25,98,1.33
431632,"Private, cozy studio near nature",Lindsay And Brian,Outer Richmond,37.7813536,-122.4826563,Entire home/apt,125,70,20,35,58,333,137,90,2.29
2331166,Private Rm/Private Bathrm nr Ocean ,Beverly,Outer Richmond,37.77333845,-122.5009041,Private room,83,30,13,39,45,282,116,96,3.07
11260204,2+BR SF Beach Cottage w/ Parking,Richard,Outer Richmond,37.77541028,-122.5090647,Entire home/apt,175,125,10,21,33,274,18,94,1.65
16290048,SF 3 BDRM/3 BATH NEAR GOLDEN GATE PARK,Jennifer,Outer Richmond,37.77664701,-122.483628,Entire home/apt,200,0,0,0,0,0,0,-1,-1
10769424,Sande's Place: Private in-law unit,Beth,Outer Richmond,37.77361142,-122.5003692,Entire home/apt,89,75,7,17,26,242,31,88,2.84
545685,Garden Suite Private Bathrm GGPark,Su,Outer Richmond,37.77619017,-122.4823081,Private room,69,20,4,33,63,152,423,94,7.29
1755158,Garden (Inlaw) apartment,Patricia,Outer Richmond,37.77505132,-122.4982876,Entire home/apt,125,0,5,12,19,94,128,92,3.03
10925179,Super Bowl for 4,Ivette,Outer Richmond,37.77190594,-122.5066991,Private room,700,0,0,0,0,0,0,-1,-1
9064614,Outer Richmond house,Craig,Outer Richmond,37.77723549,-122.5009709,Entire home/apt,150,95,0,4,4,4,11,93,1.05
6885520,SF Richmond District Beauty Purple,Wendy,Outer Richmond,37.7750229,-122.4827781,Private room,90,0,0,0,0,0,0,-1,-1
918572,Artist's Home near GG Park & Ocean,Marcella,Outer Richmond,37.7757247,-122.4859696,Entire home/apt,371,120,0,0,8,198,7,91,0.15
1099674,"Beautiful, sunlit 1950's 1bdrm",Lyssa,Outer Richmond,37.77274539,-122.4908978,Entire home/apt,300,50,1,1,1,214,11,98,0.23
16942020,"2 Private room 130sqf+GGatePark view, Ocean Beach",Alex,Outer Richmond,37.77147877,-122.5105542,Private room,65,0,26,56,86,175,4,100,2.31
6887234,Richmond District Purple Rm Slps 2,Wendy,Outer Richmond,37.77672002,-122.4827374,Private room,85,60,0,0,0,0,10,90,0.5
9110032,Modern Room by Golden Gate Park (Green Butterfly),Brian,Outer Richmond,37.77301327,-122.5010861,Private room,100,50,2,6,13,255,92,94,5.32
16778566,"Sunny, beautiful apartment right next to GG Park.",Linda,Outer Richmond,37.77490205,-122.4840907,Entire home/apt,119,60,3,3,3,92,6,97,2.81
3323268,Outer Richmond Apt with Ocean View,Matt,Outer Richmond,37.77424567,-122.5024128,Private room,101,10,0,0,0,183,21,97,0.65
1556680,"Beautiful, Light & Large Apartment",David Smithstein &,Outer Richmond,37.77373215,-122.4996413,Entire home/apt,182,75,5,12,16,224,189,95,5.41
10502323,Outer Richmond Spacious Apartment,Chuck And Katie,Outer Richmond,37.77324628,-122.5058859,Entire home/apt,165,100,13,35,64,327,17,100,1.33
2802418,Comfortable room,Gina,Outer Richmond,37.77346731,-122.4990082,Private room,109,15,12,19,49,303,125,94,3.52
66188,Spectacular Sutro Heights,Annette,Outer Richmond,37.77718605,-122.5090602,Entire home/apt,185,205,30,60,90,365,11,96,0.15
3649988,SF- Secret Garden & Waterfall,Felip & Deborah,Crocker Amazon,37.71299007,-122.4413262,Entire home/apt,105,70,15,32,58,316,122,95,3.73
3199703,Sunny & Quiet Retreat,Sandra,Crocker Amazon,37.71166243,-122.4380926,Private room,180,25,0,0,0,0,0,-1,-1
9532696,Comfy Private room in San Francisco,Sabrina,Crocker Amazon,37.7082927,-122.4533753,Private room,99,0,30,60,90,365,12,95,1.28
5750696,4 bedrooms in a Quiet neighborhood,Sharon,Crocker Amazon,37.70931764,-122.4339503,Entire home/apt,250,65,30,56,86,360,71,90,2.92
6601749,SF| Cozy private studio. Fully equipped,Iz,Crocker Amazon,37.71173951,-122.4456098,Entire home/apt,74,75,12,27,57,332,14,80,0.64
4880695,Large house with 5 'real' bedrms!,Peter,Crocker Amazon,37.71160922,-122.4376089,Entire home/apt,350,220,29,59,89,364,15,89,0.55
15236335,Simplistic Crocker Suite,Mai,Crocker Amazon,37.70926563,-122.4485511,Entire home/apt,115,20,14,30,56,327,17,99,2.93
5196233,San Francisco Private Studio,Annie,Crocker Amazon,37.71010899,-122.4464402,Entire home/apt,109,50,27,39,39,269,32,90,1.4
9970137,Luxury Condo in SF,James,Crocker Amazon,37.70903773,-122.424007,Private room,80,50,0,0,0,0,0,-1,-1
16331804,Entire Private 1-Bedroom/1-Bathroom  Unit in SF,Kevin,Crocker Amazon,37.71255339,-122.4369314,Entire home/apt,99,30,30,60,90,180,0,-1,-1
6377520,PEACEFUL SUITE,Estela,Crocker Amazon,37.71289473,-122.4373266,Entire home/apt,147,80,30,60,90,365,31,90,1.4
8356380,Quiet Private Room - Studio Feel,Cheryl,Crocker Amazon,37.71170189,-122.4345145,Private room,95,0,1,3,7,182,155,99,9.67
14059375,"single private room, twin bed, NO breakfast.",Ken,Crocker Amazon,37.71213157,-122.4395586,Private room,29,29,14,14,14,14,0,-1,-1
16960313,Sunny house with San Francisco panoramic views,Irene,Crocker Amazon,37.70874242,-122.4374675,Private room,160,80,16,29,56,56,0,-1,-1
845480, Master bedroom with private bath,Delores,Crocker Amazon,37.70884575,-122.430768,Private room,59,25,7,22,49,49,147,86,2.88
2483653,Large & Comfy bright 1926 Studio,Jer,Crocker Amazon,37.71199599,-122.4443699,Entire home/apt,70,60,0,0,2,277,51,87,1.37
5154242,Private room at San Francisco,Annie,Crocker Amazon,37.7101258,-122.4464311,Entire home/apt,109,50,25,55,85,354,56,84,2.26
13066265,Room in totally remodeled Victorian in Mission,Kagan,Crocker Amazon,37.70923547,-122.4496082,Private room,85,40,30,60,90,90,6,97,0.73
845501,Bedroom with view in large house,Delores,Crocker Amazon,37.70977896,-122.4307951,Private room,49,25,18,40,70,70,143,88,2.79
17098186,Spacious master bdrm in a nice house w/SF panorama,Irene,Crocker Amazon,37.70912642,-122.4361624,Private room,75,40,16,35,62,63,3,100,1.91
13914747,"LOW SPRING RATES, AWESOME LOCATION!",Rebecca,Crocker Amazon,37.70839705,-122.4275864,Entire home/apt,315,200,27,44,74,163,16,89,1.85
1470340,Garden Apartment - Crocker Amazon near the Mission,Gustav Alexander,Crocker Amazon,37.71098633,-122.4356884,Entire home/apt,88,55,0,0,3,3,48,98,5.56
5196070,Private room inlaw in san francisco,Annie,Crocker Amazon,37.71010525,-122.4463076,Private room,109,50,30,60,90,365,13,86,0.56
5195922,Spacious Private Room in SF,Annie,Crocker Amazon,37.71052308,-122.446453,Private room,109,50,30,60,90,365,9,82,0.46
16847403,Daly City Private Room (Closed to San Francisco),Yitao,Crocker Amazon,37.70840529,-122.450804,Private room,76,0,0,4,33,308,1,100,0.48
16618464,"Gorgeous Views of SF in Private, Quiet Oasis",Will,Crocker Amazon,37.71082581,-122.4393168,Private room,80,30,22,52,81,81,9,91,4.66
15470779,Charming Bedroom,Blanca,Crocker Amazon,37.71112888,-122.4313143,Private room,59,0,30,60,90,365,19,98,3.63
848578,Bedroom in house with twin beds,Delores,Crocker Amazon,37.70987688,-122.430829,Private room,49,25,14,44,73,73,113,85,2.24
13318584,Private & Beautiful Remodeled 1 Bedroom Apartment,Rigo,Excelsior,37.72510987,-122.4071636,Entire home/apt,117,70,13,30,59,59,53,99,5.39
10614949,Super cozy and affordable home!,Marco,Excelsior,37.72953212,-122.4246665,Entire home/apt,290,75,0,0,8,100,16,89,1.14
15938330,"Remodeled in-law w/kitchen, parking",Limor,Excelsior,37.72342468,-122.4188848,Entire home/apt,90,80,0,0,0,232,5,95,1.08
3378019,Beautiful home with view in SF,Mark,Excelsior,37.7265837,-122.4251525,Entire home/apt,240,100,0,0,0,0,1,80,0.03
9695654,Room in a Spacious House,Eric,Excelsior,37.72445115,-122.4171717,Private room,45,0,2,28,55,315,21,84,1.33
15070065,The Retreat,Annria,Excelsior,37.72631814,-122.4297337,Entire home/apt,120,100,2,32,62,337,4,100,0.67
13022232,3rd Floor Private Room B share bathroom w/Room C,Peihong,Excelsior,37.72474822,-122.4056979,Private room,59,30,8,21,27,76,82,99,7.66
13021568,3rd Floor Huge Private Master SuiteBed & Bathrooom,Peihong,Excelsior,37.72599329,-122.4059867,Private room,109,35,5,12,24,82,76,100,7.24
4190323,Cozy 2BD house in the Excelsior ,Wes,Excelsior,37.72929257,-122.4282172,Entire home/apt,215,0,0,0,0,0,0,-1,-1
11238527,Spacious Home in Quiet Neighborhood,Amy And Ben,Excelsior,37.71792636,-122.4339329,Entire home/apt,299,100,1,1,1,1,5,88,0.41
6751279,Private Room and Bath,Ben,Excelsior,37.72497927,-122.4205413,Private room,100,25,0,0,0,0,3,100,0.14
3718865,Lovely Garden Apt with Free Parking,Katie,Excelsior,37.71953972,-122.4268393,Entire home/apt,120,0,7,7,7,7,130,97,4.03
9330594,Regenerate in studio with a garden!,Carolina,Excelsior,37.72144759,-122.4292769,Entire home/apt,70,0,0,0,0,0,0,-1,-1
11075529,Private Furnished Spacious Room,Julian (Jack),Excelsior,37.72457702,-122.4315056,Private room,45,39,0,0,0,0,38,99,2.76
11829124,Spacious private bedroom with view,Natalie,Excelsior,37.72845589,-122.4232698,Private room,85,55,23,49,76,76,16,97,1.55
81256,MISSION Outr BedRM#2 + 2Beds+Fridge,Maria,Excelsior,37.73152154,-122.4254703,Private room,43,35,7,37,67,342,16,74,0.23
5749839,Cute Cottage Facing Sunny Backyard,Kysi,Excelsior,37.72906197,-122.41014,Entire home/apt,110,80,7,24,54,329,47,95,1.94
2701658,quiet apartment with view & garden,Jeanne & Jim,Excelsior,37.7262852,-122.4201987,Entire home/apt,110,60,12,18,33,58,77,97,2.15
7534836,Remodeled Apartment-Quiet Locale,Jerry,Excelsior,37.72736523,-122.4047753,Entire home/apt,98,19,19,30,60,60,88,82,4.97
8721888,Cute room in quiet SF neighborhood,Yoav,Excelsior,37.72768246,-122.4283576,Private room,80,0,0,8,31,306,34,94,2.68
457986,"2BR, 2BA w/parking in San Francisco",Team Ritger,Excelsior,37.72593987,-122.4332747,Entire home/apt,195,185,0,0,0,5,7,100,0.16
14268636,Private giant stylish fully furnished room,Julian (Jack),Excelsior,37.72477987,-122.4319483,Private room,39,39,10,10,10,10,29,99,3.58
10746071,Touchdown Designer House!,Phil,Excelsior,37.71913743,-122.43676,Entire home/apt,315,67,0,0,0,0,0,-1,-1
17096393,"Private, great views, easy access",Manar And Joey,Excelsior,37.72891577,-122.4037725,Private room,65,7,23,53,83,358,1,100,0.63
16479270,Private bedroom in a 3 bedroom apt,Nitin,Excelsior,37.72498432,-122.4226871,Private room,46,75,0,0,0,30,4,100,1.19
5978964,Classic Car Room ~ Excelsior Dist.,Tammy,Excelsior,37.72688268,-122.4256825,Private room,96,15,0,0,2,212,66,99,2.84
10385321,Modern Spacious MissionTerrace Apt.,Robert,Excelsior,37.7258319,-122.4304184,Entire home/apt,100,25,1,4,5,5,92,97,6.4
4102049,Quiet apartment next to mission,Omar,Excelsior,37.72888713,-122.4281798,Private room,100,40,0,0,0,0,1,100,0.05
14906353,Cozy spoiling park views & parking,Limor,Excelsior,37.72385972,-122.4186913,Entire home/apt,185,150,18,18,18,293,3,100,0.49
14186387,Beautiful sunny  room in San Francisco,Valerie,Excelsior,37.72252219,-122.4346545,Private room,72,0,29,59,89,89,3,100,0.37
292723,Mission Outr PvtBDRmD3 + MiniFridge,Maria,Excelsior,37.7309646,-122.4237795,Private room,43,30,25,55,85,360,17,83,0.27
10788469,"SKY HOUSE, for 6, 3 BR, w/parking",James,Excelsior,37.72628632,-122.4046305,Entire home/apt,325,70,5,9,13,13,21,95,1.47
4650391,Venetian Room in San Francisco,Annria,Excelsior,37.72643568,-122.4286074,Private room,89,15,25,55,85,360,42,96,1.53
4617719,2BR/1BA & Check-in Day Parking-Remodeled w/Kitchen,Garland,Excelsior,37.73219477,-122.4081529,Entire home/apt,139,80,6,31,53,84,174,99,6.29
1629577,San Francisco gem at McLaren Park,Camilla,Excelsior,37.72449985,-122.4235816,Entire home/apt,240,75,0,0,0,224,25,94,0.59
4494303,Hilltop House at McLaren Park,Brian,Excelsior,37.72549622,-122.4234436,Entire home/apt,125,50,0,0,0,91,9,96,0.33
242571,Outer Mission Vintage Retreat,Sasha,Excelsior,37.71518204,-122.4330986,Entire home/apt,176,100,5,35,65,340,46,85,1.11
13022499,3rd Floor Private Room C share bathroom w/ RoomB,Peihong,Excelsior,37.72497508,-122.4050126,Private room,59,30,10,21,38,93,68,99,6.48
7828473,Private & Cozy Suite,Jacs & Steve,Excelsior,37.71554266,-122.4360699,Entire home/apt,63,30,1,5,18,203,64,92,3.28
13528813,Sweet 2 Bedroom in Law-Monthly rental,Lizzy,Excelsior,37.72297006,-122.4164187,Private room,99,0,29,59,89,364,1,-1,0.1
4295573,SF bedroom one block from Mission Street,Jeff,Excelsior,37.7242411,-122.4338976,Private room,43,50,16,33,56,331,45,98,1.63
69553,MISSION Outr BedRmU3+MinFridge,Maria,Excelsior,37.73128161,-122.424784,Private room,43,35,0,0,0,275,24,81,0.33
69549,MISSION Outr BedRm3+Fridge+PvtBath ,Maria,Excelsior,37.73026802,-122.4264432,Private room,46,40,4,14,14,259,37,91,0.5
13602723,Great Suite Mission Dist. nr. Trans,Kate,Excelsior,37.72433634,-122.4214931,Private room,75,8,20,50,76,337,41,98,4.51
3404981,The American dream? The Excelsior!,Lexie,Excelsior,37.72246076,-122.4343739,Private room,104,30,26,53,82,265,128,86,3.83
15929798,First floor suite w/ sleeping and cooking areas,Barbara,Excelsior,37.72218634,-122.4117947,Private room,125,0,30,51,80,80,2,100,0.65
15633213,Comfy Private Room in Artistic Mid-Century Home,Harry,Excelsior,37.7255823,-122.4232352,Private room,110,15,10,10,10,10,15,99,2.88
444616,Private Room in Cute Victorian!,Joyce,Excelsior,37.72344011,-122.4272223,Private room,85,0,19,49,79,354,2,100,0.08
14432317,Nice cozy bedroom in SF,Aissa,Excelsior,37.72953059,-122.4115765,Private room,76,10,13,27,27,87,15,84,2.06
13788740,3BR-2B light-filled house 10 min from hip Mission,Thuy,Excelsior,37.72486287,-122.4317214,Entire home/apt,200,150,5,5,32,63,0,-1,-1
11620002,Newly redone 1BR 10 min fr Valencia,Thuy,Excelsior,37.72546575,-122.4321062,Entire home/apt,95,100,4,11,11,212,27,99,2.4
14612005,Cute Shared Apartment @ Excelsior,Gianni,Excelsior,37.72417811,-122.4335051,Shared room,50,0,30,60,90,364,10,91,1.47
13094490,Room near Glen Park BART Station,Susanna,Excelsior,37.72641262,-122.4244259,Private room,100,50,0,0,0,0,0,-1,-1
7066823,Remodeled 1 BR-w/Private Bathroom,Garland,Excelsior,37.73136721,-122.4089583,Private room,69,30,14,24,24,24,85,98,4.05
77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",Maria,Excelsior,37.73133676,-122.4245656,Private room,49,50,0,17,47,322,17,75,0.26
4319230,Cozy Cottage with Views & Spacious Peaceful Loft,Made,Excelsior,37.71999682,-122.4383218,Entire home/apt,80,80,0,0,12,195,1,100,0.18
13643637,"Unique & cozy room, private bath & personal space.",Giulietta,Excelsior,37.73131928,-122.4283872,Private room,75,50,1,5,5,210,1,100,0.13
17849606,2BR/1BA Clean Portola Home near food/buses,Matthew,Excelsior,37.72680352,-122.4086829,Entire home/apt,120,40,20,45,69,107,1,100,1
10547198,Super Bowl Week; Full 3 Bdr. Home,John,Excelsior,37.72883328,-122.4053866,Entire home/apt,2000,125,0,0,0,0,0,-1,-1
6728870,Large Bedroom with Bay Windows,Lanee,Excelsior,37.72418319,-122.4303633,Private room,52,10,0,0,0,0,10,90,0.45
13784076,My West-Looking Top Room,Magdalena,Excelsior,37.7266262,-122.4295725,Private room,72,100,18,48,78,353,13,94,1.55
11792072,"Quiet one bedroom with garden, close to Hwy 101.",Kyle,Excelsior,37.72556228,-122.4091797,Entire home/apt,125,0,0,0,0,0,0,-1,-1
7483031,"Cozy 2BR Apt w/Parking-Excelsior, S.F.",Jean And Alfredo,Excelsior,37.72257376,-122.4329715,Entire home/apt,148,100,0,0,3,136,89,99,4.48
16330378,"Spacious, Gourmet Home near BART/Muni",Tyler,Excelsior,37.72398047,-122.4307813,Entire home/apt,350,100,0,0,18,36,0,-1,-1
9284412,Quiet 1BR Garden Retreat,Debi,Excelsior,37.72841144,-122.4116298,Entire home/apt,115,50,7,18,43,299,164,99,9.78
12151600,Home with spectacular SF Bay views,Herbert,Excelsior,37.72721589,-122.4195123,Entire home/apt,183,75,2,6,7,228,45,88,3.78
5500218,Modern 2BR/1BA near Mission St.,Aubrey,Excelsior,37.72615247,-122.4312822,Entire home/apt,135,80,0,0,0,85,33,93,2.37
15658271,The Ney Nest,Spencer,Excelsior,37.73073903,-122.4249266,Private room,45,0,0,0,0,0,0,-1,-1
10864418,Sunny 2bd Flat with a view,Chretien,Excelsior,37.72117531,-122.4353069,Entire home/apt,200,15,25,55,85,360,7,97,0.55
13614193,"Modern, large, light-filled home with views!",Melissa,Excelsior,37.72801121,-122.424637,Entire home/apt,200,150,0,0,0,0,8,100,0.85
6629798,Room w/ private bath + free parking (Room A),Adam,Excelsior,37.72836402,-122.4164301,Private room,120,20,14,14,14,14,146,97,6.63
1633126,Gorgeous apartment on a San Francisco hill,Fesh,Excelsior,37.73100622,-122.4228963,Entire home/apt,139,59,26,56,86,86,9,95,1.16
8481384,"Private Bedroom/Bath, centrally located, Safe Loc.",Hong,Excelsior,37.7317568,-122.4069916,Entire home/apt,79,30,22,48,78,78,11,84,1.32
14654471,Affordable private room in SF,Ernest,Excelsior,37.72626844,-122.4183218,Private room,62,20,9,30,60,317,31,86,4.19
11910156,Spacious & light-filled 2BD/1BA,"Kaisa, Eric, & Kasper",Excelsior,37.73051587,-122.4176118,Entire home/apt,175,70,0,0,0,211,1,80,0.09
16066598,SchMurray Castle on the Hill,Liz,Excelsior,37.71831384,-122.4349019,Private room,85,0,1,23,53,53,1,100,0.52
9534091,"Quiet House, Quiet Neighborhood",Eric,Excelsior,37.72126476,-122.4287393,Private room,200,50,0,0,0,0,0,-1,-1
17622881,"Private Room, quiet neighborhood",Kyle,Excelsior,37.71696052,-122.4289335,Private room,49,40,23,49,79,169,0,-1,-1
11575586,"Quiet, Sunny, and  spacious room",Connie,Excelsior,37.72712445,-122.4295645,Private room,40,25,0,0,0,4,38,95,2.95
2496086,"view, view and view.",Victor,Excelsior,37.72841392,-122.4231376,Entire home/apt,185,0,11,18,27,243,87,97,3.02
9051181,Clean & Spacious Home w/ Park Views,Erika,Excelsior,37.72403084,-122.4139816,Entire home/apt,315,160,29,59,89,89,10,98,0.68
75422,Mission Outr CozyBedRm4+Minfridge,Maria,Excelsior,37.73127949,-122.424727,Private room,40,35,30,60,70,282,7,100,0.11
75423,Mission Outr Precious Roomy Room,Maria,Excelsior,37.73048025,-122.4249358,Private room,45,35,0,13,29,262,27,93,0.37
12428522,Private Studio,Natalie,Excelsior,37.72950631,-122.4238308,Private room,100,55,1,13,13,247,23,90,2.09
2942149,3 BDR Storybook Victorian w/ View,Michael,Excelsior,37.71799399,-122.4363541,Entire home/apt,275,150,25,44,71,322,65,98,2.28
10872025,Pioche Garden Room,Ray,Excelsior,37.72734484,-122.4216615,Private room,250,0,0,0,0,0,0,-1,-1
10299331,Colby's Portal,Nathan,Excelsior,37.73218052,-122.4110385,Entire home/apt,79,25,0,0,0,0,0,-1,-1
10854353,Portola Heights Room w/Patio,Kendra,Excelsior,37.72360929,-122.4056646,Private room,195,20,0,0,0,0,0,-1,-1
13427895,The Matisse Room,Magdalena,Excelsior,37.72871193,-122.4293362,Private room,60,100,20,50,80,80,10,86,1.05
74758, Mission Outr Rustic Pvt Bedroom ,Maria,Excelsior,37.73137082,-122.4253181,Private room,44,35,0,7,37,312,30,86,0.41
10075799,Super sunny double room !,Anastasia,Excelsior,37.71680371,-122.4285766,Private room,46,0,0,0,0,91,5,100,0.32
16175237,"3 BR  1, 1/2BA Family house Exelsior",Yoav,Excelsior,37.72616266,-122.4306212,Entire home/apt,170,0,0,21,26,111,1,100,0.7
533193,Mission Outr CozyBedrm2 + MinFridge,Maria,Excelsior,37.72988374,-122.4267269,Private room,43,35,1,30,59,329,14,88,0.25
13414103,Comfy room near Bart,Doris,Excelsior,37.72031221,-122.4380495,Private room,76,22,9,24,24,83,19,93,1.93
6687085,Private Cozy Room,Mauricio,Excelsior,37.72443298,-122.4237653,Private room,100,0,0,0,0,0,0,-1,-1
14475808,Private Flat in SF,Ernest,Excelsior,37.72643931,-122.4187502,Entire home/apt,149,30,11,27,43,309,37,90,4.96
16556338,Large bedroom with spectacular SF Bay views,Herbert,Excelsior,37.72601597,-122.4193595,Private room,60,34,11,24,34,34,9,78,3
9558826,Large sunny bedroom by McLaren Park,Ariel,Excelsior,37.71897487,-122.4265611,Private room,45,40,12,27,52,60,11,87,0.7
1633173,Private San Francisco Suite,Herbert,Excelsior,37.72571071,-122.4181395,Private room,69,30,6,26,52,52,70,79,5.51
7281346,Charming single family home in SF,Alexis,Excelsior,37.71903644,-122.4353732,Entire home/apt,200,0,0,0,0,6,36,93,1.83
12951597,Sunny Hillside House Views & Garden,Zeke,Excelsior,37.71825749,-122.4377076,Entire home/apt,103,0,17,47,77,167,2,90,0.24
794626,Beautiful Bernal Heights Apartment,Justin,Excelsior,37.72924027,-122.4265298,Entire home/apt,120,150,5,13,17,218,112,91,2.16
10833918,Your Super Bowl oasis!,Matthew,Excelsior,37.72476622,-122.4317771,Private room,275,0,0,0,0,0,0,-1,-1
2461006,Charming San Francisco Apartment,Heather,Excelsior,37.73083759,-122.4104776,Entire home/apt,125,0,2,21,51,279,131,94,3.65
7199664,Clean 1 bedroom 1 bath apartment,Steve,Excelsior,37.71615733,-122.4377628,Entire home/apt,100,0,0,0,0,0,0,-1,-1
9839501,"Spacious, quiet private bedroom",Natalie,Excelsior,37.72933089,-122.4215973,Private room,90,50,0,0,27,302,11,96,1.03
16702251,Victorian Pied-à-terre with Views,Oona,Excelsior,37.71916959,-122.4331925,Entire home/apt,95,50,5,20,27,27,7,97,3.28
351978,Mission Outr BedRmD1+Fridge+Patio,Maria,Excelsior,37.73019147,-122.4231651,Private room,43,35,22,52,82,357,18,81,0.3
10788531,Great Value in San Francisco!,Laura,Excelsior,37.72692173,-122.4232286,Entire home/apt,249,150,0,0,0,47,1,100,0.33
5853587,One Private Bedroom/Shared bathroom,Rick,Excelsior,37.72218644,-122.430775,Private room,60,0,0,1,1,59,20,98,0.83
2135871,Nice Clean Furnished Room,Laura & Larry,Excelsior,37.73082301,-122.4212646,Private room,59,55,10,28,28,260,1,100,0.03
4719908,Charming Modern Victorian w/parking,Joyce,Excelsior,37.72290811,-122.4279389,Entire home/apt,175,60,19,49,79,354,5,96,0.2
351950,MissionOutr PvtBR w/ 2Beds+Fridge,Maria,Excelsior,37.72964987,-122.4253886,Private room,43,35,30,60,90,365,14,67,0.23
1672896,"Sunny View Home, Garden & Garage",Holly,Excelsior,37.72662054,-122.4193382,Entire home/apt,345,145,17,29,47,278,47,92,1.92
11048402,Spacious & light-filled 1BD/1BA,"Kaisa, Eric, & Kasper",Excelsior,37.73106206,-122.4187319,Entire home/apt,100,70,0,0,0,91,24,97,1.77
252321,Garden Room-Funky Wee Organic Farm,Chris,Excelsior,37.72657163,-122.4278882,Private room,59,25,11,23,36,261,108,90,1.91
14591043,Outer Mission Private Bed & Bath w. Own Entrance,Gwen,Excelsior,37.72451875,-122.4324157,Private room,100,30,24,54,83,83,18,91,2.49
14276563,Looking East,Magdalena,Excelsior,37.72806307,-122.4277333,Private room,65,100,26,56,67,279,3,80,0.38
15775774,Room in a Spacious House,Klaudia,Excelsior,37.71772446,-122.4275209,Private room,58,0,0,0,0,108,4,85,1.19
13193068,"Sunny, great bay area view with garden entrance",Gladys,Excelsior,37.71908683,-122.4313231,Entire home/apt,300,0,24,54,84,359,2,80,0.25
13329419,1 bedroom 1 bathroom/ 2 people. Nice private room.,Aaron,Excelsior,37.72266266,-122.4305233,Private room,65,25,0,0,0,0,2,90,0.21
9033827,15 min to Downtown & Spacious House,Jacob,Excelsior,37.72580705,-122.4038026,Private room,40,0,0,0,0,0,3,87,0.18
14166343,SANCTUARY IN THE CITY,Carol,Excelsior,37.71897986,-122.4317438,Entire home/apt,135,50,29,59,89,273,5,100,0.75
10522163,Super Bowl Rental - 4br/3ba,Evan,Excelsior,37.72823099,-122.4279078,Entire home/apt,1785,0,30,60,90,365,0,-1,-1
12408491,Cozy rm in Victorian apt near Bart,Doris,Excelsior,37.7190022,-122.4390254,Private room,65,30,6,19,32,105,40,91,4
527226,Master bedroom in Victorian home,Bernadette,Excelsior,37.72508973,-122.4330937,Private room,80,50,2,32,62,337,20,96,0.34
9836721,Classic & Spacious SF home,Francis,Excelsior,37.72997748,-122.4078199,Entire home/apt,180,75,30,60,89,89,1,100,0.1
13866653,Entire Floor w/ Private Bath + Free parking,Adam,Excelsior,37.72658563,-122.4172923,Entire home/apt,120,20,6,17,17,17,51,95,5.71
17421876,Studio with backyard in lovely Victorian,Marina,Excelsior,37.71851389,-122.4375339,Entire home/apt,100,30,21,48,73,73,4,100,3.43
3262667,Private Room in Portola home,Laura,Excelsior,37.73009251,-122.411715,Private room,85,0,0,0,0,0,7,94,0.24
4768678,Quiet 2BR home. VIEW &Yard. Parking,Tony,Excelsior,37.72769553,-122.4266305,Entire home/apt,107,48,0,0,0,0,9,95,0.54
14577765,Private room located in SF,Ernest,Excelsior,37.72590439,-122.4184864,Private room,50,20,9,28,35,256,27,85,3.6
15389724,Cozy One Bedroom Apartment in the Outer Mission,Aldo,Excelsior,37.71736833,-122.4318645,Shared room,100,0,30,60,89,89,0,-1,-1
7902108,2 Bedroom Outer Mission Victorian w/ Sunny Deck,Gwen,Excelsior,37.72460587,-122.4325016,Entire home/apt,200,100,0,0,0,0,1,80,0.33
14476185,3Bedroom Complex Located in SF,Ernest,Excelsior,37.7247732,-122.4198781,Entire home/apt,299,50,11,20,43,307,40,89,5.48
1633225,Room with spectacular Bay views,Herbert,Excelsior,37.72545413,-122.4188909,Private room,61,30,2,7,12,12,23,93,0.55
10863451,Cute and Cozy Room,Chretien,Excelsior,37.72064665,-122.436487,Private room,70,0,30,60,90,365,3,93,0.24
14352713,A nice bedroom in San Francisco,Aissa,Excelsior,37.72965772,-122.4127547,Private room,43,10,10,28,28,60,31,86,5.11
10207254,Guestroom in 1911 Victorian,Maria,Excelsior,37.7229174,-122.4352506,Private room,80,20,0,0,0,1,19,96,1.25
7341076,The Bloomsbury Room,Annria,Excelsior,37.72683265,-122.4296151,Private room,89,15,30,60,90,365,27,93,1.35
12912467,New Remodel 4 bd House in Excelsior,Mandy,Excelsior,37.72235417,-122.4315449,Entire home/apt,276,100,28,58,85,353,41,93,3.81
11690274,private one bedroom,Jackie,Excelsior,37.72747112,-122.4088651,Entire home/apt,95,50,30,60,90,365,31,86,2.55
6518261,Excelsior Lovely Modern Apartment,Maru&Jerome,Excelsior,37.7190645,-122.4326119,Entire home/apt,100,0,10,23,38,113,43,97,1.95
14451638,Private Room & Bathroom in SF,Ernest,Excelsior,37.72670223,-122.4203214,Private room,63,20,8,18,48,303,28,89,3.68
8553341,Spacious Room with Private Bath,Ming,Excelsior,37.72553441,-122.4020281,Private room,89,30,0,0,0,0,3,87,0.16
17007107,A Cozy Space in SF,Kenny,Excelsior,37.73194182,-122.4109952,Private room,99,0,0,0,0,0,0,-1,-1
